ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,8/3/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/3/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,8/4/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/4/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,8/5/2020 12:00:00 AM,$0.97,$0.97,$0.96,$0.97,61
Democratic,8/5/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,8/6/2020 12:00:00 AM,$0.97,$0.97,$0.96,$0.96,1
Democratic,8/6/2020 12:00:00 AM,$0.02,$0.03,$0.02,$0.02,2
Republican,8/7/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/7/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,8/8/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/8/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,8/9/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/9/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,8/10/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/10/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,8/11/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/11/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,8/12/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/12/2020 12:00:00 AM,$0.02,$0.03,$0.02,$0.03,1
Republican,8/13/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/13/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,8/14/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.97,25
Democratic,8/14/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,8/15/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/15/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,8/16/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/16/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,8/17/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/17/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,8/18/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/18/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,8/19/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,61
Democratic,8/19/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,8/20/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/20/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,8/21/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/21/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,8/22/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/22/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,8/23/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/23/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,8/24/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/24/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,8/25/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/25/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,5
Republican,8/26/2020 12:00:00 AM,$0.97,$0.98,$0.97,$0.98,50
Democratic,8/26/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,100
Republican,8/27/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,8/27/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,8/28/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,8/28/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,8/29/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,8/29/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,8/30/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,8/30/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,8/31/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,8/31/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/1/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/1/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/2/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/2/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/3/2020 12:00:00 AM,$0.98,$0.99,$0.98,$0.99,1
Democratic,9/3/2020 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,18
Republican,9/4/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,1
Democratic,9/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Republican,9/5/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,0
Democratic,9/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Republican,9/6/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,1
Democratic,9/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Republican,9/7/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,0
Democratic,9/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Republican,9/8/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,0
Democratic,9/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Republican,9/9/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,0
Democratic,9/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Republican,9/10/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,0
Democratic,9/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Republican,9/11/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,2
Democratic,9/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Republican,9/12/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,0
Democratic,9/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Republican,9/13/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,0
Democratic,9/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Republican,9/14/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,0
Democratic,9/14/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,1
Republican,9/15/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,0
Democratic,9/15/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/16/2020 12:00:00 AM,$0.99,$0.99,$0.98,$0.98,1
Democratic,9/16/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/17/2020 12:00:00 AM,$0.98,$0.99,$0.98,$0.99,10
Democratic,9/17/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/18/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,0
Democratic,9/18/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/19/2020 12:00:00 AM,$0.99,$0.99,$0.98,$0.98,14
Democratic,9/19/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,10
Republican,9/20/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/20/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/21/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/21/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/22/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/22/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/23/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/23/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/24/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/24/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/25/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/25/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/26/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/26/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/27/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/27/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/28/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/28/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/29/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/29/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,9/30/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,9/30/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,10/1/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/1/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,10/2/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/2/2020 12:00:00 AM,$0.02,$0.03,$0.02,$0.03,18
Republican,10/3/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/3/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,10/4/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/4/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,10/5/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/5/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,10/6/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/6/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,96
Republican,10/7/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,30
Democratic,10/7/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,10/8/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/8/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,10/9/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/9/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,10/10/2020 12:00:00 AM,$0.98,$0.98,$0.97,$0.98,304
Democratic,10/10/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,569
Republican,10/11/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/11/2020 12:00:00 AM,$0.02,$0.05,$0.02,$0.02,1038
Republican,10/12/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/12/2020 12:00:00 AM,$0.02,$0.03,$0.02,$0.03,2
Republican,10/13/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/13/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,1
Republican,10/14/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/14/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,10/15/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/15/2020 12:00:00 AM,$0.02,$0.13,$0.02,$0.13,1409
Republican,10/16/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/16/2020 12:00:00 AM,$0.13,$0.13,$0.03,$0.03,34
Republican,10/17/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,102
Democratic,10/17/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,426
Republican,10/18/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/18/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Republican,10/19/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/19/2020 12:00:00 AM,$0.02,$0.03,$0.02,$0.03,10
Republican,10/20/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/20/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,10/21/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,333
Democratic,10/21/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,10/22/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Democratic,10/22/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,10/23/2020 12:00:00 AM,$0.98,$0.99,$0.98,$0.99,1
Democratic,10/23/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,1
Republican,10/24/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,126
Democratic,10/24/2020 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,57
Republican,10/25/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,1
Democratic,10/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Republican,10/26/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,99
Democratic,10/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Republican,10/27/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,0
Democratic,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Republican,10/28/2020 12:00:00 AM,$0.99,$0.99,$0.98,$0.98,1
Democratic,10/28/2020 12:00:00 AM,$0.01,$0.05,$0.01,$0.05,290
Republican,10/29/2020 12:00:00 AM,$0.98,$0.99,$0.97,$0.99,80
Democratic,10/29/2020 12:00:00 AM,$0.05,$0.05,$0.02,$0.03,138
Republican,10/30/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,50
Democratic,10/30/2020 12:00:00 AM,$0.03,$0.04,$0.01,$0.01,114
Republican,10/31/2020 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,139
