ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,9/20/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/20/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Republican,9/21/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/21/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Republican,9/22/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/22/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Republican,9/23/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/23/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,6
Republican,9/24/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/24/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Republican,9/25/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/25/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Republican,9/26/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/26/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Republican,9/27/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/27/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Republican,9/28/2020 12:00:00 AM,$0.96,$0.96,$0.93,$0.93,301
Democratic,9/28/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,2
Republican,9/29/2020 12:00:00 AM,$0.93,$0.93,$0.93,$0.93,0
Democratic,9/29/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Republican,9/30/2020 12:00:00 AM,$0.93,$0.94,$0.89,$0.89,678
Democratic,9/30/2020 12:00:00 AM,$0.06,$0.10,$0.06,$0.10,1786
Republican,10/1/2020 12:00:00 AM,$0.89,$0.89,$0.89,$0.89,0
Democratic,10/1/2020 12:00:00 AM,$0.10,$0.10,$0.10,$0.10,400
Republican,10/2/2020 12:00:00 AM,$0.89,$0.93,$0.89,$0.89,175
Democratic,10/2/2020 12:00:00 AM,$0.10,$0.11,$0.10,$0.10,1096
Republican,10/3/2020 12:00:00 AM,$0.89,$0.89,$0.89,$0.89,100
Democratic,10/3/2020 12:00:00 AM,$0.10,$0.10,$0.10,$0.10,944
Republican,10/4/2020 12:00:00 AM,$0.89,$0.89,$0.89,$0.89,0
Democratic,10/4/2020 12:00:00 AM,$0.10,$0.10,$0.10,$0.10,0
Republican,10/5/2020 12:00:00 AM,$0.89,$0.89,$0.89,$0.89,0
Democratic,10/5/2020 12:00:00 AM,$0.10,$0.10,$0.10,$0.10,0
Republican,10/6/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.90,17
Democratic,10/6/2020 12:00:00 AM,$0.10,$0.12,$0.10,$0.10,1031
Republican,10/7/2020 12:00:00 AM,$0.90,$0.93,$0.89,$0.89,1500
Democratic,10/7/2020 12:00:00 AM,$0.10,$0.12,$0.10,$0.12,1839
Republican,10/8/2020 12:00:00 AM,$0.89,$0.89,$0.89,$0.89,30
Democratic,10/8/2020 12:00:00 AM,$0.12,$0.12,$0.12,$0.12,1100
Republican,10/9/2020 12:00:00 AM,$0.89,$0.89,$0.89,$0.89,105
Democratic,10/9/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.12,921
Republican,10/10/2020 12:00:00 AM,$0.89,$0.90,$0.88,$0.90,862
Democratic,10/10/2020 12:00:00 AM,$0.12,$0.12,$0.12,$0.12,20
Republican,10/11/2020 12:00:00 AM,$0.90,$0.90,$0.90,$0.90,0
Democratic,10/11/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.11,6
Republican,10/12/2020 12:00:00 AM,$0.90,$0.90,$0.90,$0.90,70
Democratic,10/12/2020 12:00:00 AM,$0.11,$0.11,$0.11,$0.11,3
Republican,10/13/2020 12:00:00 AM,$0.90,$0.91,$0.90,$0.91,938
Democratic,10/13/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.11,1205
Republican,10/14/2020 12:00:00 AM,$0.91,$0.91,$0.88,$0.91,1587
Democratic,10/14/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.12,1486
Republican,10/15/2020 12:00:00 AM,$0.91,$0.91,$0.91,$0.91,0
Democratic,10/15/2020 12:00:00 AM,$0.12,$0.12,$0.12,$0.12,29
Republican,10/16/2020 12:00:00 AM,$0.91,$0.91,$0.91,$0.91,0
Democratic,10/16/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.11,300
Republican,10/17/2020 12:00:00 AM,$0.91,$0.91,$0.91,$0.91,0
Democratic,10/17/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.12,1355
Republican,10/18/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.90,2
Democratic,10/18/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.13,775
Republican,10/19/2020 12:00:00 AM,$0.90,$0.90,$0.90,$0.90,0
Democratic,10/19/2020 12:00:00 AM,$0.13,$0.13,$0.11,$0.12,12
Republican,10/20/2020 12:00:00 AM,$0.90,$0.91,$0.89,$0.91,984
Democratic,10/20/2020 12:00:00 AM,$0.12,$0.12,$0.08,$0.08,943
Republican,10/21/2020 12:00:00 AM,$0.91,$0.91,$0.91,$0.91,108
Democratic,10/21/2020 12:00:00 AM,$0.08,$0.11,$0.08,$0.10,184
Republican,10/22/2020 12:00:00 AM,$0.91,$0.91,$0.87,$0.91,1702
Democratic,10/22/2020 12:00:00 AM,$0.10,$0.13,$0.09,$0.09,1806
Republican,10/23/2020 12:00:00 AM,$0.91,$0.91,$0.91,$0.91,2
Democratic,10/23/2020 12:00:00 AM,$0.09,$0.09,$0.09,$0.09,21
Republican,10/24/2020 12:00:00 AM,$0.91,$0.91,$0.91,$0.91,5
Democratic,10/24/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.10,55
Republican,10/25/2020 12:00:00 AM,$0.91,$0.91,$0.91,$0.91,170
Democratic,10/25/2020 12:00:00 AM,$0.10,$0.10,$0.09,$0.09,257
Republican,10/26/2020 12:00:00 AM,$0.91,$0.95,$0.90,$0.95,158
Democratic,10/26/2020 12:00:00 AM,$0.09,$0.09,$0.07,$0.07,498
Republican,10/27/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,162
Democratic,10/27/2020 12:00:00 AM,$0.07,$0.07,$0.05,$0.05,72
Republican,10/28/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,1
Democratic,10/28/2020 12:00:00 AM,$0.05,$0.10,$0.05,$0.06,1532
Republican,10/29/2020 12:00:00 AM,$0.95,$0.95,$0.92,$0.95,162
Democratic,10/29/2020 12:00:00 AM,$0.06,$0.10,$0.05,$0.06,322
Republican,10/30/2020 12:00:00 AM,$0.95,$0.95,$0.91,$0.95,257
Democratic,10/30/2020 12:00:00 AM,$0.06,$0.10,$0.05,$0.05,458
Republican,10/31/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,10/31/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.05,1001
