ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,8/3/2020 12:00:00 AM,$0.29,$0.29,$0.29,$0.29,0
Democratic,8/3/2020 12:00:00 AM,$0.73,$0.73,$0.73,$0.73,0
Republican,8/4/2020 12:00:00 AM,$0.29,$0.29,$0.28,$0.28,296
Democratic,8/4/2020 12:00:00 AM,$0.73,$0.73,$0.73,$0.73,9
Republican,8/5/2020 12:00:00 AM,$0.28,$0.28,$0.28,$0.28,77
Democratic,8/5/2020 12:00:00 AM,$0.73,$0.73,$0.72,$0.72,443
Republican,8/6/2020 12:00:00 AM,$0.28,$0.30,$0.28,$0.29,220
Democratic,8/6/2020 12:00:00 AM,$0.72,$0.74,$0.72,$0.74,26
Republican,8/7/2020 12:00:00 AM,$0.29,$0.29,$0.26,$0.29,725
Democratic,8/7/2020 12:00:00 AM,$0.74,$0.74,$0.70,$0.70,60
Republican,8/8/2020 12:00:00 AM,$0.29,$0.32,$0.29,$0.32,224
Democratic,8/8/2020 12:00:00 AM,$0.70,$0.70,$0.70,$0.70,10
Republican,8/9/2020 12:00:00 AM,$0.32,$0.32,$0.31,$0.32,18
Democratic,8/9/2020 12:00:00 AM,$0.70,$0.70,$0.70,$0.70,2
Republican,8/10/2020 12:00:00 AM,$0.32,$0.34,$0.32,$0.33,215
Democratic,8/10/2020 12:00:00 AM,$0.70,$0.72,$0.68,$0.68,49
Republican,8/11/2020 12:00:00 AM,$0.33,$0.33,$0.33,$0.33,89
Democratic,8/11/2020 12:00:00 AM,$0.68,$0.68,$0.68,$0.68,324
Republican,8/12/2020 12:00:00 AM,$0.33,$0.35,$0.33,$0.35,743
Democratic,8/12/2020 12:00:00 AM,$0.68,$0.68,$0.66,$0.66,549
Republican,8/13/2020 12:00:00 AM,$0.35,$0.35,$0.33,$0.33,266
Democratic,8/13/2020 12:00:00 AM,$0.66,$0.71,$0.66,$0.71,419
Republican,8/14/2020 12:00:00 AM,$0.33,$0.35,$0.33,$0.35,25
Democratic,8/14/2020 12:00:00 AM,$0.71,$0.71,$0.71,$0.71,0
Republican,8/15/2020 12:00:00 AM,$0.35,$0.35,$0.35,$0.35,51
Democratic,8/15/2020 12:00:00 AM,$0.71,$0.71,$0.71,$0.71,0
Republican,8/16/2020 12:00:00 AM,$0.35,$0.36,$0.31,$0.31,129
Democratic,8/16/2020 12:00:00 AM,$0.71,$0.71,$0.67,$0.69,98
Republican,8/17/2020 12:00:00 AM,$0.31,$0.34,$0.31,$0.34,56
Democratic,8/17/2020 12:00:00 AM,$0.69,$0.69,$0.65,$0.66,1108
Republican,8/18/2020 12:00:00 AM,$0.34,$0.35,$0.34,$0.35,43
Democratic,8/18/2020 12:00:00 AM,$0.66,$0.66,$0.66,$0.66,0
Republican,8/19/2020 12:00:00 AM,$0.35,$0.36,$0.34,$0.35,377
Democratic,8/19/2020 12:00:00 AM,$0.66,$0.68,$0.65,$0.68,579
Republican,8/20/2020 12:00:00 AM,$0.35,$0.41,$0.35,$0.37,3442
Democratic,8/20/2020 12:00:00 AM,$0.68,$0.68,$0.59,$0.59,2614
Republican,8/21/2020 12:00:00 AM,$0.37,$0.40,$0.37,$0.40,156
Democratic,8/21/2020 12:00:00 AM,$0.59,$0.62,$0.59,$0.62,504
Republican,8/22/2020 12:00:00 AM,$0.40,$0.40,$0.39,$0.40,41
Democratic,8/22/2020 12:00:00 AM,$0.62,$0.63,$0.59,$0.63,926
Republican,8/23/2020 12:00:00 AM,$0.40,$0.40,$0.37,$0.37,350
Democratic,8/23/2020 12:00:00 AM,$0.63,$0.63,$0.61,$0.61,61
Republican,8/24/2020 12:00:00 AM,$0.37,$0.39,$0.37,$0.39,140
Democratic,8/24/2020 12:00:00 AM,$0.61,$0.61,$0.61,$0.61,0
Republican,8/25/2020 12:00:00 AM,$0.39,$0.39,$0.37,$0.37,11
Democratic,8/25/2020 12:00:00 AM,$0.61,$0.62,$0.61,$0.62,13
Republican,8/26/2020 12:00:00 AM,$0.37,$0.43,$0.37,$0.43,1945
Democratic,8/26/2020 12:00:00 AM,$0.62,$0.62,$0.57,$0.57,1275
Republican,8/27/2020 12:00:00 AM,$0.43,$0.48,$0.43,$0.46,344
Democratic,8/27/2020 12:00:00 AM,$0.57,$0.57,$0.56,$0.56,293
Republican,8/28/2020 12:00:00 AM,$0.46,$0.46,$0.41,$0.43,1866
