ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,9/4/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Democratic,9/4/2020 12:00:00 AM,$0.98,$0.98,$0.97,$0.97,101
Republican,9/5/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,55
Democratic,9/5/2020 12:00:00 AM,$0.97,$0.98,$0.97,$0.97,2845
Republican,9/6/2020 12:00:00 AM,$0.02,$0.03,$0.02,$0.03,8
Democratic,9/6/2020 12:00:00 AM,$0.97,$0.98,$0.97,$0.97,11
Republican,9/7/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.03,218
Democratic,9/7/2020 12:00:00 AM,$0.97,$0.98,$0.97,$0.98,234
Republican,9/8/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,1
Democratic,9/8/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Republican,9/9/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Democratic,9/9/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Republican,9/10/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Democratic,9/10/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,2
Republican,9/11/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Democratic,9/11/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Republican,9/12/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Democratic,9/12/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Republican,9/13/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Democratic,9/13/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Republican,9/14/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,324
Democratic,9/14/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Republican,9/15/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,1
Democratic,9/15/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Republican,9/16/2020 12:00:00 AM,$0.02,$0.03,$0.02,$0.03,136
Democratic,9/16/2020 12:00:00 AM,$0.98,$0.98,$0.97,$0.97,550
Republican,9/17/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,77
Democratic,9/17/2020 12:00:00 AM,$0.97,$0.98,$0.97,$0.98,20
Republican,9/18/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,101
Democratic,9/18/2020 12:00:00 AM,$0.98,$0.98,$0.97,$0.97,51
Republican,9/19/2020 12:00:00 AM,$0.02,$0.03,$0.02,$0.03,100
Democratic,9/19/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Republican,9/20/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,200
Democratic,9/20/2020 12:00:00 AM,$0.97,$0.98,$0.97,$0.98,980
Republican,9/21/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,859
Democratic,9/21/2020 12:00:00 AM,$0.98,$0.98,$0.96,$0.97,221
Republican,9/22/2020 12:00:00 AM,$0.03,$0.04,$0.02,$0.04,1908
Democratic,9/22/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,5
Republican,9/23/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,19
Democratic,9/23/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,25
Republican,9/24/2020 12:00:00 AM,$0.04,$0.05,$0.03,$0.03,1122
Democratic,9/24/2020 12:00:00 AM,$0.97,$0.98,$0.96,$0.97,52
Republican,9/25/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Democratic,9/25/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Republican,9/26/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Democratic,9/26/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,1
