ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,9/3/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,2237
Republican,9/4/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,3659
Democratic,9/4/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,1000
Republican,9/5/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,1670
Democratic,9/5/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,5831
Republican,9/6/2020 12:00:00 AM,$0.07,$0.09,$0.07,$0.08,5912
Democratic,9/6/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,1471
Republican,9/7/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.08,6198
Democratic,9/7/2020 12:00:00 AM,$0.94,$0.94,$0.92,$0.92,26520
Republican,9/8/2020 12:00:00 AM,$0.08,$0.09,$0.07,$0.07,5437
Democratic,9/8/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.93,3375
Republican,9/9/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,7217
Democratic,9/9/2020 12:00:00 AM,$0.93,$0.94,$0.92,$0.93,2835
Republican,9/10/2020 12:00:00 AM,$0.07,$0.09,$0.07,$0.07,10317
Democratic,9/10/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,2269
Republican,9/11/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,3491
Democratic,9/11/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,1260
Republican,9/12/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,2057
Democratic,9/12/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,238
Republican,9/13/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.07,1774
Democratic,9/13/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.93,1031
Republican,9/14/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,5034
Democratic,9/14/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,1318
Republican,9/15/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,2715
Democratic,9/15/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,311
Republican,9/16/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,1408
Democratic,9/16/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,1963
Republican,9/17/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,1425
Democratic,9/17/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,3012
Republican,9/18/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.08,7757
Democratic,9/18/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,423
Republican,9/19/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.07,2925
Democratic,9/19/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,3458
Republican,9/20/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,2944
Democratic,9/20/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,1730
Republican,9/21/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.08,9973
Democratic,9/21/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,1512
