ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,9/4/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,51
Democratic,9/4/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,100
Republican,9/5/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,111
Democratic,9/5/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,332
Republican,9/6/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,1
Democratic,9/6/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Republican,9/7/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,9/7/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Republican,9/8/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,9/8/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,6
Republican,9/9/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,550
Democratic,9/9/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,251
Republican,9/10/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.95,30
Democratic,9/10/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,126
Republican,9/11/2020 12:00:00 AM,$0.95,$0.95,$0.93,$0.93,21
Democratic,9/11/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,36
Republican,9/12/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.95,20
Democratic,9/12/2020 12:00:00 AM,$0.07,$0.07,$0.05,$0.06,46
Republican,9/13/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/13/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,120
Republican,9/14/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/14/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,6
Republican,9/15/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,1
Democratic,9/15/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,8
Republican,9/16/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.94,13
Democratic,9/16/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Republican,9/17/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,10
Democratic,9/17/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Republican,9/18/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/18/2020 12:00:00 AM,$0.07,$0.07,$0.05,$0.06,11
Republican,9/19/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,77
Democratic,9/19/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,332
Republican,9/20/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,1
Democratic,9/20/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,6
Republican,9/21/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,9/21/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,3
Republican,9/22/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,9/22/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Republican,9/23/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,9/23/2020 12:00:00 AM,$0.07,$0.07,$0.05,$0.05,261
Republican,9/24/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,55
Democratic,9/24/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.06,202
Republican,9/25/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/25/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,184
Republican,9/26/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/26/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,1
Republican,9/27/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.95,1019
Democratic,9/27/2020 12:00:00 AM,$0.06,$0.07,$0.05,$0.07,812
Republican,9/28/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,552
Democratic,9/28/2020 12:00:00 AM,$0.07,$0.07,$0.05,$0.06,202
Republican,9/29/2020 12:00:00 AM,$0.94,$0.95,$0.93,$0.94,605
Democratic,9/29/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,327
Republican,9/30/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,34
Democratic,9/30/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,415
Republican,10/1/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.94,1314
Democratic,10/1/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,1008
Republican,10/2/2020 12:00:00 AM,$0.94,$0.94,$0.91,$0.94,3919
Democratic,10/2/2020 12:00:00 AM,$0.06,$0.09,$0.05,$0.08,6495
Republican,10/3/2020 12:00:00 AM,$0.94,$0.94,$0.92,$0.92,4
Democratic,10/3/2020 12:00:00 AM,$0.08,$0.08,$0.06,$0.07,178
Republican,10/4/2020 12:00:00 AM,$0.92,$0.94,$0.92,$0.93,1571
Democratic,10/4/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,634
Republican,10/5/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.93,24
Democratic,10/5/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,305
Republican,10/6/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.93,505
Democratic,10/6/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,105
Republican,10/7/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.94,7030
Democratic,10/7/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,33
Republican,10/8/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,10/8/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,384
Republican,10/9/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,10/9/2020 12:00:00 AM,$0.07,$0.07,$0.05,$0.06,460
Republican,10/10/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,200
Democratic,10/10/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,2526
Republican,10/11/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,2000
Democratic,10/11/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.05,361
Republican,10/12/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,71
Democratic,10/12/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.06,1
Republican,10/13/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,10/13/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,2
Republican,10/14/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.94,1982
Democratic,10/14/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,3071
Republican,10/15/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.94,77
Democratic,10/15/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Republican,10/16/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,10/16/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Republican,10/17/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,250
Democratic,10/17/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,633
Republican,10/18/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.94,460
Democratic,10/18/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,7
Republican,10/19/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.94,2134
Democratic,10/19/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,1640
Republican,10/20/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,894
Democratic,10/20/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,1085
Republican,10/21/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,50
Democratic,10/21/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.05,1325
Republican,10/22/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,1
Democratic,10/22/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.06,144
Republican,10/23/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,92
Democratic,10/23/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,1
Republican,10/24/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.94,230
