ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,9/9/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,10
Democratic,9/9/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.04,11
Republican,9/10/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,16
Democratic,9/10/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,1
Republican,9/11/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,1
Democratic,9/11/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/12/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,10
Democratic,9/12/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,25
Republican,9/13/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,10
Democratic,9/13/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,10
Republican,9/14/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/14/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,20
Republican,9/15/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/15/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/16/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/16/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/17/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,610
Democratic,9/17/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.04,667
Republican,9/18/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/18/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/19/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/19/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/20/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,560
Democratic,9/20/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,400
Republican,9/21/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,68
Democratic,9/21/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,92
Republican,9/22/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,357
Democratic,9/22/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,763
Republican,9/23/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,10
Democratic,9/23/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,182
Republican,9/24/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/24/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/25/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/25/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/26/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/26/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/27/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/27/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,100
Republican,9/28/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,2
Democratic,9/28/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,206
Republican,9/29/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,61
Democratic,9/29/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,70
Republican,9/30/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/30/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,10/1/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,3
Democratic,10/1/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,100
Republican,10/2/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,511
Democratic,10/2/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,6
Republican,10/3/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,2011
Democratic,10/3/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,1
Republican,10/4/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,10/4/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,25
Republican,10/5/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,101
Democratic,10/5/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,110
Republican,10/6/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,20
Democratic,10/6/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.04,2025
Republican,10/7/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.96,3
Democratic,10/7/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,10/8/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,10/8/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,200
Republican,10/9/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,10/9/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,50
Republican,10/10/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,5
Democratic,10/10/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,1
Republican,10/11/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,100
Democratic,10/11/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,10/12/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,56
Democratic,10/12/2020 12:00:00 AM,$0.04,$0.04,$0.03,$0.03,1
Republican,10/13/2020 12:00:00 AM,$0.96,$0.97,$0.95,$0.97,171
Democratic,10/13/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,1
Republican,10/14/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,10/14/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,10/15/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,20
Democratic,10/15/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,100
Republican,10/16/2020 12:00:00 AM,$0.97,$0.97,$0.95,$0.95,50
Democratic,10/16/2020 12:00:00 AM,$0.03,$0.04,$0.03,$0.04,326
Republican,10/17/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,1
Democratic,10/17/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,10/18/2020 12:00:00 AM,$0.95,$0.97,$0.95,$0.97,5
Democratic,10/18/2020 12:00:00 AM,$0.04,$0.04,$0.03,$0.03,34
Republican,10/19/2020 12:00:00 AM,$0.97,$0.97,$0.96,$0.96,1075
Democratic,10/19/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,10/20/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,10/20/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Republican,10/21/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.97,37
Democratic,10/21/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,1
Republican,10/22/2020 12:00:00 AM,$0.97,$0.97,$0.95,$0.95,26
Democratic,10/22/2020 12:00:00 AM,$0.03,$0.04,$0.03,$0.04,30
Republican,10/23/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,125
Democratic,10/23/2020 12:00:00 AM,$0.04,$0.04,$0.03,$0.04,701
Republican,10/24/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.97,5
Democratic,10/24/2020 12:00:00 AM,$0.04,$0.04,$0.03,$0.03,1
Republican,10/25/2020 12:00:00 AM,$0.97,$0.97,$0.95,$0.97,5
Democratic,10/25/2020 12:00:00 AM,$0.03,$0.04,$0.03,$0.03,8
Republican,10/26/2020 12:00:00 AM,$0.97,$0.97,$0.95,$0.96,130
Democratic,10/26/2020 12:00:00 AM,$0.03,$0.04,$0.03,$0.04,1034
Republican,10/27/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.97,321
Democratic,10/27/2020 12:00:00 AM,$0.04,$0.04,$0.03,$0.03,1
Republican,10/28/2020 12:00:00 AM,$0.97,$0.98,$0.97,$0.98,909
Democratic,10/28/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,1478
Republican,10/29/2020 12:00:00 AM,$0.98,$0.98,$0.97,$0.97,1
Democratic,10/29/2020 12:00:00 AM,$0.02,$0.03,$0.02,$0.03,24
Republican,10/30/2020 12:00:00 AM,$0.97,$0.99,$0.97,$0.99,557
Democratic,10/30/2020 12:00:00 AM,$0.03,$0.04,$0.02,$0.02,601
Republican,10/31/2020 12:00:00 AM,$0.99,$0.99,$0.98,$0.99,214
Democratic,10/31/2020 12:00:00 AM,$0.02,$0.03,$0.02,$0.02,672
