ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,9/4/2020 12:00:00 AM,$0.90,$0.90,$0.90,$0.90,58
Democratic,9/4/2020 12:00:00 AM,$0.09,$0.11,$0.09,$0.10,236
Republican,9/5/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.90,2301
Democratic,9/5/2020 12:00:00 AM,$0.10,$0.12,$0.10,$0.11,2729
Republican,9/6/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.89,326
Democratic,9/6/2020 12:00:00 AM,$0.11,$0.11,$0.11,$0.11,30
Republican,9/7/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.90,100
Democratic,9/7/2020 12:00:00 AM,$0.11,$0.11,$0.11,$0.11,39
Republican,9/8/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.89,4946
Democratic,9/8/2020 12:00:00 AM,$0.11,$0.13,$0.11,$0.11,6893
Republican,9/9/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.88,4471
Democratic,9/9/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.12,486
Republican,9/10/2020 12:00:00 AM,$0.88,$0.89,$0.88,$0.89,543
Democratic,9/10/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.11,435
Republican,9/11/2020 12:00:00 AM,$0.89,$0.89,$0.89,$0.89,76
Democratic,9/11/2020 12:00:00 AM,$0.11,$0.13,$0.11,$0.13,452
Republican,9/12/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.89,2105
Democratic,9/12/2020 12:00:00 AM,$0.13,$0.13,$0.11,$0.11,679
Republican,9/13/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.90,798
Democratic,9/13/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.11,606
Republican,9/14/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.89,150
Democratic,9/14/2020 12:00:00 AM,$0.11,$0.11,$0.11,$0.11,11
Republican,9/15/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.90,972
Democratic,9/15/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.11,1126
Republican,9/16/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.89,750
Democratic,9/16/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.11,1081
Republican,9/17/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.90,11
Democratic,9/17/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.11,349
Republican,9/18/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.89,205
Democratic,9/18/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.12,19
Republican,9/19/2020 12:00:00 AM,$0.89,$0.91,$0.89,$0.91,7951
Democratic,9/19/2020 12:00:00 AM,$0.12,$0.12,$0.09,$0.10,4741
Republican,9/20/2020 12:00:00 AM,$0.91,$0.91,$0.91,$0.91,0
Democratic,9/20/2020 12:00:00 AM,$0.10,$0.10,$0.09,$0.09,65
Republican,9/21/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.91,3064
Democratic,9/21/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.09,1018
Republican,9/22/2020 12:00:00 AM,$0.91,$0.92,$0.91,$0.91,2350
Democratic,9/22/2020 12:00:00 AM,$0.09,$0.09,$0.09,$0.09,345
Republican,9/23/2020 12:00:00 AM,$0.91,$0.92,$0.90,$0.91,2725
Democratic,9/23/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.09,3039
Republican,9/24/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.91,24
Democratic,9/24/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.10,2601
Republican,9/25/2020 12:00:00 AM,$0.91,$0.91,$0.91,$0.91,71
Democratic,9/25/2020 12:00:00 AM,$0.10,$0.10,$0.10,$0.10,50
Republican,9/26/2020 12:00:00 AM,$0.91,$0.91,$0.91,$0.91,398
Democratic,9/26/2020 12:00:00 AM,$0.10,$0.10,$0.09,$0.09,920
Republican,9/27/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.90,10040
Democratic,9/27/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.10,2800
Republican,9/28/2020 12:00:00 AM,$0.90,$0.91,$0.90,$0.90,1509
Democratic,9/28/2020 12:00:00 AM,$0.10,$0.10,$0.09,$0.10,518
Republican,9/29/2020 12:00:00 AM,$0.90,$0.91,$0.90,$0.90,1546
Democratic,9/29/2020 12:00:00 AM,$0.10,$0.11,$0.09,$0.11,5532
Republican,9/30/2020 12:00:00 AM,$0.90,$0.91,$0.89,$0.91,1062
Democratic,9/30/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.12,2971
Republican,10/1/2020 12:00:00 AM,$0.91,$0.91,$0.89,$0.89,1958
Democratic,10/1/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.11,773
Republican,10/2/2020 12:00:00 AM,$0.89,$0.90,$0.83,$0.87,9689
Democratic,10/2/2020 12:00:00 AM,$0.11,$0.15,$0.11,$0.13,13447
Republican,10/3/2020 12:00:00 AM,$0.87,$0.88,$0.87,$0.88,500
Democratic,10/3/2020 12:00:00 AM,$0.13,$0.13,$0.12,$0.13,817
Republican,10/4/2020 12:00:00 AM,$0.88,$0.88,$0.87,$0.87,1182
Democratic,10/4/2020 12:00:00 AM,$0.13,$0.14,$0.12,$0.14,4075
Republican,10/5/2020 12:00:00 AM,$0.87,$0.88,$0.86,$0.88,1519
Democratic,10/5/2020 12:00:00 AM,$0.14,$0.14,$0.13,$0.13,490
Republican,10/6/2020 12:00:00 AM,$0.88,$0.88,$0.85,$0.86,3204
Democratic,10/6/2020 12:00:00 AM,$0.13,$0.15,$0.13,$0.14,4530
Republican,10/7/2020 12:00:00 AM,$0.86,$0.87,$0.83,$0.85,9249
Democratic,10/7/2020 12:00:00 AM,$0.14,$0.18,$0.13,$0.15,8930
Republican,10/8/2020 12:00:00 AM,$0.85,$0.86,$0.85,$0.86,5068
Democratic,10/8/2020 12:00:00 AM,$0.15,$0.16,$0.14,$0.15,2321
Republican,10/9/2020 12:00:00 AM,$0.86,$0.87,$0.86,$0.87,3238
Democratic,10/9/2020 12:00:00 AM,$0.15,$0.16,$0.13,$0.14,4046
Republican,10/10/2020 12:00:00 AM,$0.87,$0.88,$0.86,$0.87,2973
Democratic,10/10/2020 12:00:00 AM,$0.14,$0.15,$0.12,$0.14,3651
Republican,10/11/2020 12:00:00 AM,$0.87,$0.88,$0.87,$0.88,2746
Democratic,10/11/2020 12:00:00 AM,$0.14,$0.15,$0.12,$0.15,953
Republican,10/12/2020 12:00:00 AM,$0.88,$0.88,$0.86,$0.87,2088
Democratic,10/12/2020 12:00:00 AM,$0.15,$0.15,$0.12,$0.13,2765
Republican,10/13/2020 12:00:00 AM,$0.87,$0.89,$0.87,$0.89,4707
Democratic,10/13/2020 12:00:00 AM,$0.13,$0.14,$0.12,$0.13,1776
Republican,10/14/2020 12:00:00 AM,$0.89,$0.90,$0.88,$0.90,2628
Democratic,10/14/2020 12:00:00 AM,$0.13,$0.13,$0.11,$0.12,5814
Republican,10/15/2020 12:00:00 AM,$0.90,$0.91,$0.89,$0.90,1707
Democratic,10/15/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.12,2840
Republican,10/16/2020 12:00:00 AM,$0.90,$0.91,$0.89,$0.90,1015
Democratic,10/16/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.12,1375
Republican,10/17/2020 12:00:00 AM,$0.90,$0.91,$0.90,$0.91,1289
Democratic,10/17/2020 12:00:00 AM,$0.12,$0.12,$0.10,$0.10,2624
Republican,10/18/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.91,804
Democratic,10/18/2020 12:00:00 AM,$0.10,$0.11,$0.10,$0.10,960
Republican,10/19/2020 12:00:00 AM,$0.91,$0.92,$0.90,$0.92,14103
Democratic,10/19/2020 12:00:00 AM,$0.10,$0.11,$0.09,$0.09,2509
Republican,10/20/2020 12:00:00 AM,$0.92,$0.92,$0.90,$0.92,3559
Democratic,10/20/2020 12:00:00 AM,$0.09,$0.11,$0.09,$0.11,2320
Republican,10/21/2020 12:00:00 AM,$0.92,$0.92,$0.90,$0.91,1805
Democratic,10/21/2020 12:00:00 AM,$0.11,$0.11,$0.09,$0.09,3640
Republican,10/22/2020 12:00:00 AM,$0.91,$0.92,$0.90,$0.92,1591
Democratic,10/22/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.09,4155
Republican,10/23/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,563
Democratic,10/23/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.10,1314
Republican,10/24/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,3242
Democratic,10/24/2020 12:00:00 AM,$0.10,$0.10,$0.09,$0.09,4051
Republican,10/25/2020 12:00:00 AM,$0.92,$0.93,$0.91,$0.91,934
Democratic,10/25/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.09,2073
Republican,10/26/2020 12:00:00 AM,$0.91,$0.93,$0.91,$0.92,1302
Democratic,10/26/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.09,796
Republican,10/27/2020 12:00:00 AM,$0.92,$0.95,$0.92,$0.95,6837
Democratic,10/27/2020 12:00:00 AM,$0.09,$0.09,$0.07,$0.08,7695
Republican,10/28/2020 12:00:00 AM,$0.95,$0.95,$0.93,$0.94,10122
Democratic,10/28/2020 12:00:00 AM,$0.08,$0.08,$0.05,$0.06,6319
Republican,10/29/2020 12:00:00 AM,$0.94,$0.97,$0.94,$0.95,9229
Democratic,10/29/2020 12:00:00 AM,$0.06,$0.06,$0.04,$0.05,11026
Republican,10/30/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.95,390
Democratic,10/30/2020 12:00:00 AM,$0.05,$0.06,$0.04,$0.05,4072
Republican,10/31/2020 12:00:00 AM,$0.95,$0.96,$0.91,$0.95,9966
Democratic,10/31/2020 12:00:00 AM,$0.05,$0.08,$0.05,$0.07,11040
