ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,9/4/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,116
Democratic,9/4/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Republican,9/5/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Democratic,9/5/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,20
Republican,9/6/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Democratic,9/6/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,6
Republican,9/7/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,8
Democratic,9/7/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.96,145
Republican,9/8/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Democratic,9/8/2020 12:00:00 AM,$0.96,$0.97,$0.95,$0.97,185
Republican,9/9/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.04,110
Democratic,9/9/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Republican,9/10/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,3
Democratic,9/10/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,2
Republican,9/11/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Democratic,9/11/2020 12:00:00 AM,$0.97,$0.97,$0.96,$0.96,1
Republican,9/12/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.04,466
Democratic,9/12/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Republican,9/13/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,479
Democratic,9/13/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Republican,9/14/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,325
Democratic,9/14/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Republican,9/15/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,608
Democratic,9/15/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.97,3
Republican,9/16/2020 12:00:00 AM,$0.05,$0.05,$0.03,$0.03,803
Democratic,9/16/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,1
Republican,9/17/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Democratic,9/17/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,20
Republican,9/18/2020 12:00:00 AM,$0.03,$0.05,$0.03,$0.05,28
Democratic,9/18/2020 12:00:00 AM,$0.97,$0.97,$0.96,$0.96,100
Republican,9/19/2020 12:00:00 AM,$0.05,$0.07,$0.04,$0.05,11078
Democratic,9/19/2020 12:00:00 AM,$0.96,$0.97,$0.94,$0.96,6271
Republican,9/20/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,304
Democratic,9/20/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,50
Republican,9/21/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Democratic,9/21/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,335
Republican,9/22/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,60
Democratic,9/22/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,65
Republican,9/23/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.05,1567
Democratic,9/23/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,500
Republican,9/24/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,574
Democratic,9/24/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.95,252
Republican,9/25/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,10
Democratic,9/25/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,3
Republican,9/26/2020 12:00:00 AM,$0.05,$0.06,$0.04,$0.04,407
Democratic,9/26/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,977
Republican,9/27/2020 12:00:00 AM,$0.04,$0.06,$0.04,$0.05,257
Democratic,9/27/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Republican,9/28/2020 12:00:00 AM,$0.05,$0.06,$0.04,$0.05,2398
Democratic,9/28/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,3
Republican,9/29/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.05,1550
Democratic,9/29/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,750
Republican,9/30/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,181
Democratic,9/30/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,11
Republican,10/1/2020 12:00:00 AM,$0.05,$0.06,$0.04,$0.04,260
Democratic,10/1/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,4
Republican,10/2/2020 12:00:00 AM,$0.04,$0.06,$0.04,$0.04,761
Democratic,10/2/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.96,217
Republican,10/3/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,13
Democratic,10/3/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,10
Republican,10/4/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,17
Democratic,10/4/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,1409
Republican,10/5/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,2
Democratic,10/5/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Republican,10/6/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,2
Democratic,10/6/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,3
Republican,10/7/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,131
Democratic,10/7/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,4
Republican,10/8/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,910
Democratic,10/8/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,895
Republican,10/9/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,516
Democratic,10/9/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,1427
Republican,10/10/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,504
Democratic,10/10/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Republican,10/11/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,6
Democratic,10/11/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Republican,10/12/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,70
Democratic,10/12/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.96,152
Republican,10/13/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.05,1109
Democratic,10/13/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,5
Republican,10/14/2020 12:00:00 AM,$0.05,$0.06,$0.04,$0.04,1690
Democratic,10/14/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,746
Republican,10/15/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,822
Democratic,10/15/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,81
Republican,10/16/2020 12:00:00 AM,$0.05,$0.06,$0.04,$0.06,584
Democratic,10/16/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,12
Republican,10/17/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,3338
Democratic,10/17/2020 12:00:00 AM,$0.95,$0.96,$0.94,$0.94,1551
Republican,10/18/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,46
Democratic,10/18/2020 12:00:00 AM,$0.94,$0.96,$0.94,$0.95,21
Republican,10/19/2020 12:00:00 AM,$0.05,$0.07,$0.05,$0.07,3330
Democratic,10/19/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,612
Republican,10/20/2020 12:00:00 AM,$0.07,$0.07,$0.05,$0.06,1182
Democratic,10/20/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.94,310
Republican,10/21/2020 12:00:00 AM,$0.06,$0.07,$0.05,$0.05,1937
Democratic,10/21/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,12
