ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,9/3/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,4226
Republican,9/4/2020 12:00:00 AM,$0.08,$0.10,$0.08,$0.10,1962
Democratic,9/4/2020 12:00:00 AM,$0.92,$0.93,$0.90,$0.91,6990
Republican,9/5/2020 12:00:00 AM,$0.10,$0.10,$0.09,$0.10,5540
Democratic,9/5/2020 12:00:00 AM,$0.91,$0.92,$0.91,$0.92,617
Republican,9/6/2020 12:00:00 AM,$0.10,$0.10,$0.09,$0.09,1119
Democratic,9/6/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,156
Republican,9/7/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.08,3656
Democratic,9/7/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,2402
Republican,9/8/2020 12:00:00 AM,$0.08,$0.10,$0.08,$0.09,3488
Democratic,9/8/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.92,624
Republican,9/9/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.09,3287
Democratic,9/9/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.92,2797
Republican,9/10/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.09,983
Democratic,9/10/2020 12:00:00 AM,$0.92,$0.93,$0.91,$0.92,1165
Republican,9/11/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.08,5466
Democratic,9/11/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.92,506
Republican,9/12/2020 12:00:00 AM,$0.08,$0.10,$0.08,$0.09,2411
Democratic,9/12/2020 12:00:00 AM,$0.92,$0.93,$0.91,$0.91,1434
Republican,9/13/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.09,1629
Democratic,9/13/2020 12:00:00 AM,$0.91,$0.92,$0.90,$0.92,3083
Republican,9/14/2020 12:00:00 AM,$0.09,$0.09,$0.09,$0.09,1301
Democratic,9/14/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,3224
Republican,9/15/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.08,2550
Democratic,9/15/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,2400
Republican,9/16/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.09,919
Democratic,9/16/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.91,490
Republican,9/17/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.09,681
Democratic,9/17/2020 12:00:00 AM,$0.91,$0.92,$0.91,$0.92,236
Republican,9/18/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.10,1870
Democratic,9/18/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,1365
Republican,9/19/2020 12:00:00 AM,$0.10,$0.10,$0.08,$0.09,4468
Democratic,9/19/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,641
Republican,9/20/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.09,3095
Democratic,9/20/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.91,2117
Republican,9/21/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.08,2211
Democratic,9/21/2020 12:00:00 AM,$0.91,$0.92,$0.91,$0.91,3197
Republican,9/22/2020 12:00:00 AM,$0.08,$0.10,$0.08,$0.08,153
Democratic,9/22/2020 12:00:00 AM,$0.91,$0.92,$0.91,$0.92,264
Republican,9/23/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.09,154
Democratic,9/23/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,560
Republican,9/24/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.10,990
Democratic,9/24/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,1253
Republican,9/25/2020 12:00:00 AM,$0.10,$0.10,$0.08,$0.08,896
Democratic,9/25/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,488
Republican,9/26/2020 12:00:00 AM,$0.08,$0.10,$0.08,$0.10,1748
Democratic,9/26/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,1816
Republican,9/27/2020 12:00:00 AM,$0.10,$0.10,$0.09,$0.10,3920
Democratic,9/27/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,70
Republican,9/28/2020 12:00:00 AM,$0.10,$0.10,$0.09,$0.09,1705
Democratic,9/28/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.91,7141
Republican,9/29/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.09,7378
Democratic,9/29/2020 12:00:00 AM,$0.91,$0.92,$0.90,$0.92,3049
Republican,9/30/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.09,10076
Democratic,9/30/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,3016
Republican,10/1/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.08,2355
Democratic,10/1/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.93,11168
Republican,10/2/2020 12:00:00 AM,$0.08,$0.09,$0.06,$0.07,19045
Democratic,10/2/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.94,12321
Republican,10/3/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,1694
Democratic,10/3/2020 12:00:00 AM,$0.94,$0.95,$0.93,$0.94,3842
Republican,10/4/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,4326
Democratic,10/4/2020 12:00:00 AM,$0.94,$0.95,$0.93,$0.94,502
Republican,10/5/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,458
Democratic,10/5/2020 12:00:00 AM,$0.94,$0.95,$0.93,$0.93,2127
Republican,10/6/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,4833
Democratic,10/6/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.95,1122
Republican,10/7/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,1502
Democratic,10/7/2020 12:00:00 AM,$0.95,$0.95,$0.93,$0.94,591
Republican,10/8/2020 12:00:00 AM,$0.06,$0.07,$0.05,$0.06,7616
Democratic,10/8/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.94,3088
Republican,10/9/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,4439
Democratic,10/9/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,2542
Republican,10/10/2020 12:00:00 AM,$0.06,$0.08,$0.05,$0.07,8193
Democratic,10/10/2020 12:00:00 AM,$0.94,$0.95,$0.93,$0.95,7037
Republican,10/11/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,1573
Democratic,10/11/2020 12:00:00 AM,$0.95,$0.95,$0.93,$0.94,1119
Republican,10/12/2020 12:00:00 AM,$0.08,$0.08,$0.06,$0.07,3606
Democratic,10/12/2020 12:00:00 AM,$0.94,$0.95,$0.93,$0.94,2170
Republican,10/13/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.07,2899
Democratic,10/13/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,4053
Republican,10/14/2020 12:00:00 AM,$0.07,$0.09,$0.07,$0.07,7810
Democratic,10/14/2020 12:00:00 AM,$0.94,$0.94,$0.92,$0.93,8404
Republican,10/15/2020 12:00:00 AM,$0.07,$0.09,$0.07,$0.07,5050
Democratic,10/15/2020 12:00:00 AM,$0.93,$0.93,$0.91,$0.93,3349
Republican,10/16/2020 12:00:00 AM,$0.07,$0.09,$0.07,$0.08,4552
Democratic,10/16/2020 12:00:00 AM,$0.93,$0.93,$0.91,$0.92,2940
Republican,10/17/2020 12:00:00 AM,$0.08,$0.10,$0.08,$0.08,10765
Democratic,10/17/2020 12:00:00 AM,$0.92,$0.93,$0.91,$0.92,3627
Republican,10/18/2020 12:00:00 AM,$0.08,$0.10,$0.08,$0.09,11199
Democratic,10/18/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,2510
Republican,10/19/2020 12:00:00 AM,$0.09,$0.11,$0.08,$0.10,18570
Democratic,10/19/2020 12:00:00 AM,$0.92,$0.92,$0.90,$0.90,22655
Republican,10/20/2020 12:00:00 AM,$0.10,$0.10,$0.08,$0.09,8846
Democratic,10/20/2020 12:00:00 AM,$0.90,$0.92,$0.90,$0.92,4902
Republican,10/21/2020 12:00:00 AM,$0.09,$0.11,$0.08,$0.09,9695
Democratic,10/21/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,1994
Republican,10/22/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.10,11548
Democratic,10/22/2020 12:00:00 AM,$0.92,$0.93,$0.91,$0.92,9748
Republican,10/23/2020 12:00:00 AM,$0.10,$0.10,$0.08,$0.09,12992
Democratic,10/23/2020 12:00:00 AM,$0.92,$0.93,$0.90,$0.91,13157
Republican,10/24/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.08,8913
Democratic,10/24/2020 12:00:00 AM,$0.91,$0.93,$0.91,$0.92,8104
Republican,10/25/2020 12:00:00 AM,$0.08,$0.10,$0.08,$0.09,10980
Democratic,10/25/2020 12:00:00 AM,$0.92,$0.93,$0.91,$0.91,4446
Republican,10/26/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.09,18178
Democratic,10/26/2020 12:00:00 AM,$0.91,$0.93,$0.91,$0.92,12064
Republican,10/27/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.08,19647
Democratic,10/27/2020 12:00:00 AM,$0.92,$0.93,$0.91,$0.93,10502
Republican,10/28/2020 12:00:00 AM,$0.08,$0.10,$0.08,$0.08,17012
Democratic,10/28/2020 12:00:00 AM,$0.93,$0.93,$0.91,$0.93,14167
Republican,10/29/2020 12:00:00 AM,$0.08,$0.09,$0.07,$0.07,21316
Democratic,10/29/2020 12:00:00 AM,$0.93,$0.94,$0.92,$0.93,8689
Republican,10/30/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.07,17971
Democratic,10/30/2020 12:00:00 AM,$0.93,$0.96,$0.93,$0.94,14128
Republican,10/31/2020 12:00:00 AM,$0.07,$0.08,$0.05,$0.07,17625
Democratic,10/31/2020 12:00:00 AM,$0.94,$0.96,$0.93,$0.94,18046
