ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,10/6/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,10/7/2020 12:00:00 AM,$0.96,$0.97,$0.95,$0.96,333
Democratic,10/7/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,1
Republican,10/8/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.96,102
Democratic,10/8/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,10/9/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,10/9/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.04,72
Republican,10/10/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.96,102
Democratic,10/10/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.04,260
Republican,10/11/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.96,3100
Democratic,10/11/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.04,2629
Republican,10/12/2020 12:00:00 AM,$0.96,$0.97,$0.81,$0.94,7145
Democratic,10/12/2020 12:00:00 AM,$0.04,$0.06,$0.04,$0.05,1831
Republican,10/13/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,1902
Democratic,10/13/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,102
Republican,10/14/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,116
Democratic,10/14/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,123
Republican,10/15/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,23
Democratic,10/15/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,10/16/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,432
Democratic,10/16/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,10/17/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,1013
Democratic,10/17/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,1
Republican,10/18/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.94,106
Democratic,10/18/2020 12:00:00 AM,$0.04,$0.06,$0.04,$0.06,1
Republican,10/19/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,476
Democratic,10/19/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Republican,10/20/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,32
Democratic,10/20/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Republican,10/21/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.95,1146
Democratic,10/21/2020 12:00:00 AM,$0.06,$0.06,$0.04,$0.04,420
Republican,10/22/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,188
Democratic,10/22/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,10/23/2020 12:00:00 AM,$0.95,$0.96,$0.94,$0.96,664
Democratic,10/23/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,101
Republican,10/24/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.96,619
Democratic,10/24/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,485
Republican,10/25/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,264
Democratic,10/25/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,6
Republican,10/26/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,602
Democratic,10/26/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,10/27/2020 12:00:00 AM,$0.95,$0.97,$0.94,$0.96,333
Democratic,10/27/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,50
Republican,10/28/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,8
Democratic,10/28/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,1230
Republican,10/29/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.96,14
Democratic,10/29/2020 12:00:00 AM,$0.04,$0.04,$0.03,$0.03,306
Republican,10/30/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.97,43
Democratic,10/30/2020 12:00:00 AM,$0.03,$0.04,$0.03,$0.04,928
Republican,10/31/2020 12:00:00 AM,$0.97,$0.97,$0.96,$0.96,382
Democratic,10/31/2020 12:00:00 AM,$0.04,$0.04,$0.03,$0.03,325
