ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,9/3/2020 12:00:00 AM,$0.29,$0.32,$0.29,$0.31,7147
Republican,9/4/2020 12:00:00 AM,$0.71,$0.71,$0.70,$0.70,1734
Democratic,9/4/2020 12:00:00 AM,$0.31,$0.32,$0.30,$0.31,2124
Republican,9/5/2020 12:00:00 AM,$0.70,$0.71,$0.69,$0.70,7419
Democratic,9/5/2020 12:00:00 AM,$0.31,$0.32,$0.31,$0.32,3557
Republican,9/6/2020 12:00:00 AM,$0.70,$0.71,$0.69,$0.69,2180
Democratic,9/6/2020 12:00:00 AM,$0.32,$0.32,$0.31,$0.31,831
Republican,9/7/2020 12:00:00 AM,$0.69,$0.71,$0.69,$0.71,765
Democratic,9/7/2020 12:00:00 AM,$0.31,$0.32,$0.31,$0.31,1473
Republican,9/8/2020 12:00:00 AM,$0.71,$0.71,$0.69,$0.69,283
Democratic,9/8/2020 12:00:00 AM,$0.31,$0.32,$0.31,$0.31,1012
Republican,9/9/2020 12:00:00 AM,$0.69,$0.71,$0.69,$0.69,2999
Democratic,9/9/2020 12:00:00 AM,$0.31,$0.32,$0.31,$0.32,2540
Republican,9/10/2020 12:00:00 AM,$0.69,$0.70,$0.68,$0.68,3372
Democratic,9/10/2020 12:00:00 AM,$0.32,$0.33,$0.31,$0.33,1569
Republican,9/11/2020 12:00:00 AM,$0.68,$0.68,$0.66,$0.66,3060
Democratic,9/11/2020 12:00:00 AM,$0.33,$0.35,$0.32,$0.34,4030
Republican,9/12/2020 12:00:00 AM,$0.66,$0.69,$0.66,$0.67,1704
Democratic,9/12/2020 12:00:00 AM,$0.34,$0.34,$0.32,$0.33,1301
Republican,9/13/2020 12:00:00 AM,$0.67,$0.70,$0.67,$0.69,2200
Democratic,9/13/2020 12:00:00 AM,$0.33,$0.33,$0.32,$0.32,664
Republican,9/14/2020 12:00:00 AM,$0.69,$0.70,$0.68,$0.69,1085
Democratic,9/14/2020 12:00:00 AM,$0.32,$0.32,$0.31,$0.32,3984
Republican,9/15/2020 12:00:00 AM,$0.69,$0.70,$0.68,$0.70,2651
Democratic,9/15/2020 12:00:00 AM,$0.32,$0.33,$0.31,$0.31,1851
Republican,9/16/2020 12:00:00 AM,$0.70,$0.70,$0.67,$0.70,8869
Democratic,9/16/2020 12:00:00 AM,$0.31,$0.33,$0.30,$0.31,9497
Republican,9/17/2020 12:00:00 AM,$0.70,$0.70,$0.68,$0.69,1407
Democratic,9/17/2020 12:00:00 AM,$0.31,$0.33,$0.31,$0.32,484
Republican,9/18/2020 12:00:00 AM,$0.69,$0.70,$0.68,$0.69,4016
Democratic,9/18/2020 12:00:00 AM,$0.32,$0.33,$0.31,$0.32,1712
Republican,9/19/2020 12:00:00 AM,$0.69,$0.69,$0.66,$0.66,8950
Democratic,9/19/2020 12:00:00 AM,$0.32,$0.35,$0.31,$0.35,4464
Republican,9/20/2020 12:00:00 AM,$0.66,$0.67,$0.63,$0.66,3977
Democratic,9/20/2020 12:00:00 AM,$0.35,$0.36,$0.34,$0.34,3241
Republican,9/21/2020 12:00:00 AM,$0.66,$0.67,$0.64,$0.65,4609
Democratic,9/21/2020 12:00:00 AM,$0.34,$0.37,$0.34,$0.34,4533
Republican,9/22/2020 12:00:00 AM,$0.65,$0.67,$0.63,$0.65,9486
Democratic,9/22/2020 12:00:00 AM,$0.34,$0.37,$0.34,$0.36,6562
Republican,9/23/2020 12:00:00 AM,$0.65,$0.67,$0.64,$0.66,5766
Democratic,9/23/2020 12:00:00 AM,$0.36,$0.36,$0.34,$0.34,2429
Republican,9/24/2020 12:00:00 AM,$0.66,$0.67,$0.63,$0.64,21420
Democratic,9/24/2020 12:00:00 AM,$0.34,$0.37,$0.34,$0.36,18720
Republican,9/25/2020 12:00:00 AM,$0.64,$0.65,$0.64,$0.65,3591
Democratic,9/25/2020 12:00:00 AM,$0.36,$0.37,$0.35,$0.35,3034
Republican,9/26/2020 12:00:00 AM,$0.65,$0.65,$0.64,$0.64,1915
Democratic,9/26/2020 12:00:00 AM,$0.35,$0.37,$0.35,$0.37,571
Republican,9/27/2020 12:00:00 AM,$0.64,$0.65,$0.64,$0.64,2540
Democratic,9/27/2020 12:00:00 AM,$0.37,$0.38,$0.35,$0.38,4278
Republican,9/28/2020 12:00:00 AM,$0.64,$0.65,$0.63,$0.63,7338
Democratic,9/28/2020 12:00:00 AM,$0.38,$0.38,$0.35,$0.36,2521
Republican,9/29/2020 12:00:00 AM,$0.63,$0.65,$0.59,$0.62,9597
Democratic,9/29/2020 12:00:00 AM,$0.36,$0.39,$0.36,$0.37,10332
Republican,9/30/2020 12:00:00 AM,$0.62,$0.63,$0.58,$0.59,17395
Democratic,9/30/2020 12:00:00 AM,$0.37,$0.42,$0.37,$0.41,21762
Republican,10/1/2020 12:00:00 AM,$0.59,$0.62,$0.59,$0.60,10906
Democratic,10/1/2020 12:00:00 AM,$0.41,$0.42,$0.38,$0.41,9329
Republican,10/2/2020 12:00:00 AM,$0.60,$0.61,$0.51,$0.56,24759
Democratic,10/2/2020 12:00:00 AM,$0.41,$0.53,$0.40,$0.47,25436
Republican,10/3/2020 12:00:00 AM,$0.56,$0.61,$0.55,$0.60,7799
Democratic,10/3/2020 12:00:00 AM,$0.47,$0.48,$0.44,$0.46,7022
Republican,10/4/2020 12:00:00 AM,$0.60,$0.60,$0.57,$0.59,3846
Democratic,10/4/2020 12:00:00 AM,$0.46,$0.46,$0.41,$0.42,3663
Republican,10/5/2020 12:00:00 AM,$0.59,$0.60,$0.58,$0.59,7096
Democratic,10/5/2020 12:00:00 AM,$0.42,$0.44,$0.41,$0.43,9510
Republican,10/6/2020 12:00:00 AM,$0.59,$0.61,$0.58,$0.59,12824
Democratic,10/6/2020 12:00:00 AM,$0.43,$0.44,$0.41,$0.44,8892
Republican,10/7/2020 12:00:00 AM,$0.59,$0.61,$0.55,$0.57,28881
Democratic,10/7/2020 12:00:00 AM,$0.44,$0.46,$0.41,$0.45,16386
Republican,10/8/2020 12:00:00 AM,$0.57,$0.57,$0.55,$0.57,3743
Democratic,10/8/2020 12:00:00 AM,$0.45,$0.47,$0.44,$0.44,10323
Republican,10/9/2020 12:00:00 AM,$0.57,$0.58,$0.55,$0.57,12475
Democratic,10/9/2020 12:00:00 AM,$0.44,$0.46,$0.44,$0.45,8340
Republican,10/10/2020 12:00:00 AM,$0.57,$0.61,$0.57,$0.60,10000
Democratic,10/10/2020 12:00:00 AM,$0.45,$0.45,$0.41,$0.41,4327
Republican,10/11/2020 12:00:00 AM,$0.60,$0.61,$0.59,$0.60,12265
Democratic,10/11/2020 12:00:00 AM,$0.41,$0.44,$0.41,$0.43,4508
Republican,10/12/2020 12:00:00 AM,$0.60,$0.62,$0.59,$0.62,11231
Democratic,10/12/2020 12:00:00 AM,$0.43,$0.43,$0.39,$0.41,9640
Republican,10/13/2020 12:00:00 AM,$0.62,$0.63,$0.60,$0.63,9116
Democratic,10/13/2020 12:00:00 AM,$0.41,$0.42,$0.38,$0.38,5749
Republican,10/14/2020 12:00:00 AM,$0.63,$0.64,$0.61,$0.62,12090
Democratic,10/14/2020 12:00:00 AM,$0.38,$0.40,$0.37,$0.40,13657
Republican,10/15/2020 12:00:00 AM,$0.62,$0.65,$0.62,$0.64,6865
Democratic,10/15/2020 12:00:00 AM,$0.40,$0.40,$0.36,$0.37,11506
Republican,10/16/2020 12:00:00 AM,$0.64,$0.65,$0.63,$0.65,6469
Democratic,10/16/2020 12:00:00 AM,$0.37,$0.38,$0.36,$0.38,7769
Republican,10/17/2020 12:00:00 AM,$0.65,$0.66,$0.63,$0.64,14133
Democratic,10/17/2020 12:00:00 AM,$0.38,$0.39,$0.36,$0.36,9099
Republican,10/18/2020 12:00:00 AM,$0.64,$0.66,$0.64,$0.66,9205
