ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,9/3/2020 12:00:00 AM,$0.70,$0.70,$0.68,$0.69,4320
Republican,9/4/2020 12:00:00 AM,$0.31,$0.32,$0.31,$0.31,2086
Democratic,9/4/2020 12:00:00 AM,$0.69,$0.70,$0.68,$0.70,1938
Republican,9/5/2020 12:00:00 AM,$0.31,$0.32,$0.30,$0.31,2993
Democratic,9/5/2020 12:00:00 AM,$0.70,$0.71,$0.70,$0.70,2910
Republican,9/6/2020 12:00:00 AM,$0.31,$0.32,$0.30,$0.31,2598
Democratic,9/6/2020 12:00:00 AM,$0.70,$0.72,$0.70,$0.72,757
Republican,9/7/2020 12:00:00 AM,$0.31,$0.33,$0.30,$0.32,4296
Democratic,9/7/2020 12:00:00 AM,$0.72,$0.72,$0.70,$0.71,4543
Republican,9/8/2020 12:00:00 AM,$0.32,$0.33,$0.30,$0.33,10229
Democratic,9/8/2020 12:00:00 AM,$0.71,$0.72,$0.69,$0.69,4952
Republican,9/9/2020 12:00:00 AM,$0.33,$0.33,$0.29,$0.29,4126
Democratic,9/9/2020 12:00:00 AM,$0.69,$0.72,$0.69,$0.72,2811
Republican,9/10/2020 12:00:00 AM,$0.29,$0.31,$0.29,$0.31,1719
Democratic,9/10/2020 12:00:00 AM,$0.72,$0.72,$0.71,$0.72,5614
Republican,9/11/2020 12:00:00 AM,$0.31,$0.33,$0.30,$0.30,6359
Democratic,9/11/2020 12:00:00 AM,$0.72,$0.73,$0.70,$0.71,1774
Republican,9/12/2020 12:00:00 AM,$0.30,$0.34,$0.29,$0.33,10817
Democratic,9/12/2020 12:00:00 AM,$0.71,$0.71,$0.67,$0.69,13794
Republican,9/13/2020 12:00:00 AM,$0.33,$0.33,$0.31,$0.33,10061
Democratic,9/13/2020 12:00:00 AM,$0.69,$0.70,$0.68,$0.70,2998
Republican,9/14/2020 12:00:00 AM,$0.33,$0.33,$0.32,$0.32,1090
Democratic,9/14/2020 12:00:00 AM,$0.70,$0.70,$0.69,$0.70,910
Republican,9/15/2020 12:00:00 AM,$0.32,$0.33,$0.32,$0.32,3844
Democratic,9/15/2020 12:00:00 AM,$0.70,$0.70,$0.68,$0.69,3938
Republican,9/16/2020 12:00:00 AM,$0.32,$0.33,$0.31,$0.31,6452
Democratic,9/16/2020 12:00:00 AM,$0.69,$0.70,$0.68,$0.70,3353
Republican,9/17/2020 12:00:00 AM,$0.31,$0.32,$0.30,$0.30,2397
Democratic,9/17/2020 12:00:00 AM,$0.70,$0.71,$0.69,$0.71,4116
Republican,9/18/2020 12:00:00 AM,$0.30,$0.32,$0.30,$0.32,3214
Democratic,9/18/2020 12:00:00 AM,$0.71,$0.71,$0.69,$0.71,2496
Republican,9/19/2020 12:00:00 AM,$0.32,$0.33,$0.31,$0.31,4144
Democratic,9/19/2020 12:00:00 AM,$0.71,$0.71,$0.70,$0.70,3408
Republican,9/20/2020 12:00:00 AM,$0.31,$0.33,$0.31,$0.31,5695
Democratic,9/20/2020 12:00:00 AM,$0.70,$0.72,$0.70,$0.71,4975
Republican,9/21/2020 12:00:00 AM,$0.31,$0.33,$0.30,$0.32,7667
Democratic,9/21/2020 12:00:00 AM,$0.71,$0.72,$0.70,$0.71,1584
Republican,9/22/2020 12:00:00 AM,$0.32,$0.33,$0.31,$0.32,3856
Democratic,9/22/2020 12:00:00 AM,$0.71,$0.72,$0.70,$0.71,3686
Republican,9/23/2020 12:00:00 AM,$0.32,$0.33,$0.31,$0.32,6749
Democratic,9/23/2020 12:00:00 AM,$0.71,$0.72,$0.70,$0.72,7308
Republican,9/24/2020 12:00:00 AM,$0.32,$0.33,$0.31,$0.31,7192
Democratic,9/24/2020 12:00:00 AM,$0.72,$0.72,$0.70,$0.70,5071
Republican,9/25/2020 12:00:00 AM,$0.31,$0.33,$0.30,$0.32,5678
Democratic,9/25/2020 12:00:00 AM,$0.70,$0.71,$0.69,$0.70,6106
Republican,9/26/2020 12:00:00 AM,$0.32,$0.33,$0.31,$0.32,5980
Democratic,9/26/2020 12:00:00 AM,$0.70,$0.70,$0.69,$0.70,5034
Republican,9/27/2020 12:00:00 AM,$0.32,$0.33,$0.31,$0.32,6997
Democratic,9/27/2020 12:00:00 AM,$0.70,$0.72,$0.69,$0.72,7136
Republican,9/28/2020 12:00:00 AM,$0.32,$0.32,$0.30,$0.31,11495
Democratic,9/28/2020 12:00:00 AM,$0.72,$0.73,$0.70,$0.72,7719
Republican,9/29/2020 12:00:00 AM,$0.31,$0.32,$0.28,$0.28,13491
Democratic,9/29/2020 12:00:00 AM,$0.72,$0.73,$0.70,$0.73,8939
Republican,9/30/2020 12:00:00 AM,$0.28,$0.29,$0.25,$0.25,18546
