ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,9/3/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.89,5206
Republican,9/4/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.11,1788
Democratic,9/4/2020 12:00:00 AM,$0.89,$0.90,$0.88,$0.89,2745
Republican,9/5/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.10,7309
Democratic,9/5/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.89,2016
Republican,9/6/2020 12:00:00 AM,$0.10,$0.12,$0.10,$0.11,1051
Democratic,9/6/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.90,664
Republican,9/7/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.11,2995
Democratic,9/7/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.90,2406
Republican,9/8/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.11,1838
Democratic,9/8/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.90,206
Republican,9/9/2020 12:00:00 AM,$0.11,$0.13,$0.11,$0.12,3873
Democratic,9/9/2020 12:00:00 AM,$0.90,$0.90,$0.88,$0.88,2897
Republican,9/10/2020 12:00:00 AM,$0.12,$0.13,$0.12,$0.13,4423
Democratic,9/10/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.87,4980
Republican,9/11/2020 12:00:00 AM,$0.13,$0.14,$0.13,$0.14,2325
Democratic,9/11/2020 12:00:00 AM,$0.87,$0.88,$0.87,$0.87,3107
Republican,9/12/2020 12:00:00 AM,$0.14,$0.15,$0.12,$0.14,10681
Democratic,9/12/2020 12:00:00 AM,$0.87,$0.88,$0.86,$0.87,2251
Republican,9/13/2020 12:00:00 AM,$0.14,$0.14,$0.12,$0.12,2336
Democratic,9/13/2020 12:00:00 AM,$0.87,$0.88,$0.87,$0.88,167
Republican,9/14/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.12,4765
Democratic,9/14/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.88,3083
Republican,9/15/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.12,528
Democratic,9/15/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.89,1554
Republican,9/16/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.12,1988
Democratic,9/16/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.88,1333
Republican,9/17/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.12,539
Democratic,9/17/2020 12:00:00 AM,$0.88,$0.89,$0.88,$0.88,666
Republican,9/18/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.12,1381
Democratic,9/18/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.89,842
Republican,9/19/2020 12:00:00 AM,$0.12,$0.13,$0.12,$0.12,168
Democratic,9/19/2020 12:00:00 AM,$0.89,$0.89,$0.87,$0.89,367
Republican,9/20/2020 12:00:00 AM,$0.12,$0.13,$0.12,$0.12,4730
Democratic,9/20/2020 12:00:00 AM,$0.89,$0.89,$0.87,$0.89,1314
Republican,9/21/2020 12:00:00 AM,$0.12,$0.13,$0.12,$0.12,1493
Democratic,9/21/2020 12:00:00 AM,$0.89,$0.89,$0.87,$0.87,1376
Republican,9/22/2020 12:00:00 AM,$0.12,$0.14,$0.12,$0.14,7407
Democratic,9/22/2020 12:00:00 AM,$0.87,$0.89,$0.87,$0.88,2298
Republican,9/23/2020 12:00:00 AM,$0.14,$0.14,$0.13,$0.14,1066
Democratic,9/23/2020 12:00:00 AM,$0.88,$0.88,$0.87,$0.88,380
Republican,9/24/2020 12:00:00 AM,$0.14,$0.14,$0.13,$0.13,1600
Democratic,9/24/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.87,889
Republican,9/25/2020 12:00:00 AM,$0.13,$0.14,$0.12,$0.12,7775
Democratic,9/25/2020 12:00:00 AM,$0.87,$0.89,$0.87,$0.88,938
Republican,9/26/2020 12:00:00 AM,$0.12,$0.13,$0.12,$0.13,24
Democratic,9/26/2020 12:00:00 AM,$0.88,$0.89,$0.88,$0.89,1331
Republican,9/27/2020 12:00:00 AM,$0.13,$0.13,$0.12,$0.13,2053
Democratic,9/27/2020 12:00:00 AM,$0.89,$0.89,$0.87,$0.89,1918
Republican,9/28/2020 12:00:00 AM,$0.13,$0.13,$0.12,$0.12,577
Democratic,9/28/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.88,5226
Republican,9/29/2020 12:00:00 AM,$0.12,$0.14,$0.12,$0.12,8714
Democratic,9/29/2020 12:00:00 AM,$0.88,$0.88,$0.87,$0.88,4495
Republican,9/30/2020 12:00:00 AM,$0.12,$0.14,$0.11,$0.12,5287
Democratic,9/30/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.89,4680
Republican,10/1/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.11,3458
Democratic,10/1/2020 12:00:00 AM,$0.89,$0.89,$0.89,$0.89,3392
Republican,10/2/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.10,2991
Democratic,10/2/2020 12:00:00 AM,$0.89,$0.90,$0.88,$0.90,6667
Republican,10/3/2020 12:00:00 AM,$0.10,$0.12,$0.10,$0.10,520
Democratic,10/3/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.89,2713
Republican,10/4/2020 12:00:00 AM,$0.10,$0.11,$0.10,$0.11,716
Democratic,10/4/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.89,869
Republican,10/5/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.11,3345
Democratic,10/5/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.89,3411
Republican,10/6/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.11,11342
Democratic,10/6/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.90,2353
Republican,10/7/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.10,4819
Democratic,10/7/2020 12:00:00 AM,$0.90,$0.90,$0.90,$0.90,1116
Republican,10/8/2020 12:00:00 AM,$0.10,$0.11,$0.10,$0.10,1353
Democratic,10/8/2020 12:00:00 AM,$0.90,$0.91,$0.89,$0.91,1375
Republican,10/9/2020 12:00:00 AM,$0.10,$0.12,$0.10,$0.10,9051
