ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,9/4/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.92,158
Democratic,9/4/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,3
Republican,9/5/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,454
Democratic,9/5/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.08,3369
Republican,9/6/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,75
Democratic,9/6/2020 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,175
Republican,9/7/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,100
Democratic,9/7/2020 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,0
Republican,9/8/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,111
Democratic,9/8/2020 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,3
Republican,9/9/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.91,1660
Democratic,9/9/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.09,2066
Republican,9/10/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.91,3111
Democratic,9/10/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.09,2712
Republican,9/11/2020 12:00:00 AM,$0.91,$0.91,$0.91,$0.91,27
Democratic,9/11/2020 12:00:00 AM,$0.09,$0.09,$0.09,$0.09,1200
Republican,9/12/2020 12:00:00 AM,$0.91,$0.92,$0.91,$0.92,223
Democratic,9/12/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.08,402
Republican,9/13/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,35
Democratic,9/13/2020 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,0
Republican,9/14/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,105
Democratic,9/14/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.08,61
Republican,9/15/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,142
Democratic,9/15/2020 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,0
Republican,9/16/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,743
Democratic,9/16/2020 12:00:00 AM,$0.08,$0.10,$0.08,$0.09,1805
Republican,9/17/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,915
Democratic,9/17/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.08,201
Republican,9/18/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,7
Democratic,9/18/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.09,225
Republican,9/19/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,3536
Democratic,9/19/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.08,3545
Republican,9/20/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,0
Democratic,9/20/2020 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,321
Republican,9/21/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.92,970
Democratic,9/21/2020 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,2711
Republican,9/22/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.92,665
Democratic,9/22/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.07,3
Republican,9/23/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.93,986
Democratic,9/23/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,330
Republican,9/24/2020 12:00:00 AM,$0.93,$0.93,$0.91,$0.92,4019
Democratic,9/24/2020 12:00:00 AM,$0.07,$0.09,$0.07,$0.09,5392
Republican,9/25/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,112
Democratic,9/25/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.09,444
Republican,9/26/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,269
Democratic,9/26/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.08,200
Republican,9/27/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.93,1614
Democratic,9/27/2020 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,0
Republican,9/28/2020 12:00:00 AM,$0.93,$0.93,$0.91,$0.91,1079
Democratic,9/28/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.08,379
Republican,9/29/2020 12:00:00 AM,$0.91,$0.92,$0.91,$0.91,447
Democratic,9/29/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.08,2137
